LAMMPS data file via write_data, version 18 Sep 2020, timestep = 0

1176 atoms
9 atom types
208 bonds
1 bond types
72 angles
1 angle types

0.1561616437090798 26.388638356291814 xlo xhi
-0.019894586154617144 24.24809458615725 ylo yhi
0.01166400104390597 24.423135998958013 zlo zhi
2.6793174966325686 -1.2997938236649258 0.6879627880642897 xy xz yz

Masses

1 28.0855
2 40.0789
3 40.0789
4 15.9994
5 1.008
6 1.008
7 15.9994
8 15.9994
9 15.9994

Bond Coeffs # harmonic

1 554.135 1

Angle Coeffs # harmonic

1 45.7696 109.47

Atoms # full

1 0 2 1.435466 6.22761712611153 11.865496729758517 10.458644274489883 0 0 0
2 0 2 1.435466 4.307993290208815 8.856388669709961 9.867427016528994 0 0 0
3 0 3 1.705529 11.147959719326865 17.114546078523386 6.196405128566952 0 0 0
4 0 1 1.722357 3.166156869598743 12.499210207760228 9.179818960747811 0 0 0
5 0 1 1.722357 5.354524010553451 14.586633534601402 8.657005715228257 0 0 0
6 0 7 -0.96828759 1.6937669379012208 9.097074734143709 7.9093770499115 0 0 0
7 0 8 -1.1563456 6.826187258273048 0.43309592589698903 10.706749864598875 0 0 0
8 0 8 -1.1563456 4.108189482806634 11.421241440079653 9.894115998262189 0 0 0
9 0 7 -0.96828759 2.8400571342011087 12.12089979847202 7.654959255617843 0 0 0
10 0 7 -0.96828759 5.170830501074988 14.21542169292179 7.050522049303787 0 0 0
11 0 8 -1.1563456 8.836148783473972 3.5452442856420525 10.38435765188172 0 0 0
12 0 8 -1.1563456 6.473187530834325 13.932565374403854 9.62996214420007 0 0 0
13 0 8 -1.1563456 7.331946066137721 3.037392199484351 6.415804713340873 0 0 0
14 0 4 -0.82 4.895070110914369 11.32149614669888 5.094074886584593 0 0 0
15 0 5 0.41 5.910256639743193 11.366154211284881 5.018658068829725 0 0 0
16 0 5 0.41 4.457990881146872 11.61486862309135 4.251377439977554 0 0 0
17 0 2 1.435466 2.7672820450248583 11.6919836266021 11.997641016396642 0 0 0
18 0 2 1.435466 4.81901602189429 14.675107911647132 11.65315545632832 0 0 0
19 0 2 1.435466 1.7962622358988578 13.084378497885416 22.81674991406574 0 0 0
20 0 2 1.435466 3.6006404803203615 16.107333095024604 22.82640280095422 0 0 0
21 0 3 1.705529 4.300699994267492 10.259386104548486 16.132973659180685 0 0 0
22 0 3 1.705529 6.425276601313193 20.66644915954397 16.465404473364956 0 0 0
23 0 1 1.722357 6.329264809774758 12.122169530469801 13.494198460714639 0 0 0
24 0 1 1.722357 3.669526141949082 8.712997119743594 12.836211000485841 0 0 0
25 0 1 1.722357 5.151625851270265 13.334938755350814 21.35391443579791 0 0 0
26 0 1 1.722357 5.017411463808753 11.022663151128452 19.21944694902016 0 0 0
27 0 1 1.722357 2.9590400969201744 9.843627620597925 20.621512407384472 0 0 0
28 0 7 -0.96828759 6.098384844428596 11.580080346807208 14.968795630551588 0 0 0
29 0 8 -1.1563456 7.42658585384779 11.27242180353822 12.65983307883667 0 0 0
30 0 8 -1.1563456 5.237270282028696 12.534753677282488 12.414747008116839 0 0 0
31 0 7 -0.96828759 4.036235301995465 9.95348455940034 13.890854096459593 0 0 0
32 0 8 -1.1563456 5.00858603717877 8.102030203444322 12.190294796398952 0 0 0
33 0 8 -1.1563456 2.77653091024655 9.294744576663929 11.640636807440583 0 0 0
34 0 7 -0.96828759 2.9523332215691873 7.437743626508155 13.568676391829916 0 0 0
35 0 7 -0.96828759 5.845850540920289 14.65550616581726 20.52941375817509 0 0 0
36 0 8 -1.1563456 6.174876200938784 12.633435177758969 22.267766409861366 0 0 0
37 0 8 -1.1563456 3.9308653771116107 13.820749398537084 22.330553821377073 0 0 0
38 0 7 -0.96828759 4.587617933078906 12.28222235244231 20.19382701268424 0 0 0
39 0 7 -0.96828759 3.430991651564928 10.305210700007787 19.02616205603681 0 0 0
40 0 8 -1.1563456 4.1511113230970675 9.261281609411716 21.55565585814007 0 0 0
41 0 8 -1.1563456 2.1231032989749776 10.847588653357098 21.576393817061295 0 0 0
42 0 8 -1.1563456 9.990057173890557 19.533619422651295 17.062664610454277 0 0 0
43 0 8 -1.1563456 5.484463836410314 11.452028217510993 17.79553035531589 0 0 0
44 0 8 -1.1563456 6.099192147307257 10.027783754724306 19.786853760272678 0 0 0
45 0 4 -0.82 4.85162201383659 14.640618489406414 18.033759884022565 0 0 0
46 0 5 0.41 4.7723114678972856 14.55798557035399 19.08550182477481 0 0 0
47 0 5 0.41 10.731317370606165 23.912083320807312 19.707130487044417 0 -1 0
48 0 4 -0.82 4.514201489063918 14.585926272122002 15.184204648770368 0 0 0
49 0 5 0.41 3.6802724572979875 13.996534466770967 15.063545394480707 0 0 0
50 0 5 0.41 12.802333051050569 5.17663407716679 14.676722676464706 0 0 0
51 0 2 1.435466 10.072820099736168 18.203851974921125 9.665999886384876 0 0 0
52 0 2 1.435466 8.392559556332799 15.137416097994844 9.844973251871936 0 0 0
53 0 3 1.705529 3.247204366742643 10.021138953192843 6.4351180139828825 0 0 0
54 0 1 1.722357 6.49414002130495 17.742795502195428 8.886470033817 0 0 0
55 0 1 1.722357 8.178125613954473 19.190419224078354 7.022005381703586 0 0 0
56 0 1 1.722357 8.612164013663962 21.294704469795242 9.24022480399346 0 0 0
57 0 7 -0.96828759 5.717353408005334 16.25035843634869 8.633945131355448 0 0 0
58 0 8 -1.1563456 10.812904301972356 6.607368958512815 10.60308093645721 0 0 0
59 0 8 -1.1563456 7.861532996655068 17.382344093950437 9.768242452657617 0 0 0
60 0 7 -0.96828759 6.811920779255359 18.221272687015553 7.321996305597192 0 0 0
61 0 7 -0.96828759 7.934775811623882 20.626716753768143 7.866410953728786 0 0 0
62 0 8 -1.1563456 13.026229594554188 9.796039548784258 9.64815690406666 0 0 0
63 0 8 -1.1563456 9.647788262199525 20.379993235482814 10.05540234104363 0 0 0
64 0 8 -1.1563456 9.607682882971938 18.460136529402813 7.461701222801723 0 0 0
65 0 4 -0.82 6.760678622727637 16.114888854726118 5.094986904409717 0 0 0
66 0 5 0.41 6.9215664179916345 16.63479767420785 5.9430703660172695 0 0 0
67 0 5 0.41 6.7065315378876855 16.797662739388528 4.3357851228249915 0 0 0
68 0 2 1.435466 6.787933859728593 17.99298292357089 11.897730834715436 0 0 0
69 0 2 1.435466 8.625958367184921 21.03629908145692 12.201257138918516 0 0 0
70 0 2 1.435466 5.802059850549579 19.021164565701117 22.673228291221065 0 0 0
71 0 2 1.435466 7.617431266051417 22.289982633641525 22.21104024311807 0 0 0
